student_id,age,gender,department,attendance,previous_gpa,study_hours,assignment_score,ca_score,semester_result,performance_category
ST2588,29,Female,Economics,82.8,3.19,10.0,87.6,80.6,82.6,High
ST2589,28,Male,Engineering,97.4,3.91,9.2,91.5,70.9,82.6,High
ST2590,29,Female,Economics,40.7,2.01,1.6,16.5,23.9,51.9,Low
ST2591,26,Male,Education,65.7,2.17,1.1,51.3,40.6,38.5,Low
ST2592,17,Female,Computer Science,48.5,2.19,1.5,31.6,43.8,50.5,Low
ST2593,26,Female,Medicine,100.0,3.96,10.9,79.2,75.0,75.8,High
ST2594,20,Female,Economics,79.5,3.76,9.6,75.8,71.3,89.5,High
ST2595,21,Male,Business Admin,90.9,3.19,6.4,79.1,85.9,82.8,High
ST2596,17,Male,Law,97.1,3.15,9.4,93.4,90.7,80.9,High
ST2597,28,Male,Accounting,82.4,2.82,3.4,53.2,61.8,55.9,Medium
ST2598,17,Male,Accounting,85.5,3.82,9.0,81.4,72.1,78.2,High
ST2599,28,Female,Engineering,75.9,3.22,10.2,80.2,79.4,73.1,High
ST2600,24,Female,Engineering,70.1,2.46,6.8,59.8,66.1,46.1,Medium
ST2601,20,Male,Education,40.0,3.25,4.1,61.4,52.6,74.8,Medium
ST2602,17,Female,Engineering,98.7,3.86,6.7,84.7,81.8,66.2,High
ST2603,24,Female,Engineering,90.9,3.5,7.0,71.9,67.5,50.6,Medium
ST2604,23,Female,Accounting,69.6,1.72,5.4,40.7,54.8,51.7,Low
ST2605,17,Female,Computer Science,43.9,1.13,1.4,40.3,45.8,40.2,Low
ST2606,28,Female,Accounting,80.9,3.5,5.4,37.9,64.3,80.7,Medium
ST2607,19,Female,Education,88.8,3.87,11.6,79.3,76.0,81.6,High
ST2608,27,Female,Education,95.8,2.77,8.6,66.4,79.0,91.5,High
ST2609,20,Male,Business Admin,78.6,3.2,6.9,62.4,65.7,63.3,Medium
ST2610,27,Female,Law,41.2,2.5,5.3,38.9,54.8,34.4,Low
ST2611,20,Female,Engineering,64.2,1.58,0.7,40.6,47.8,40.0,Low
ST2612,20,Male,Medicine,55.1,2.62,4.7,67.5,48.3,64.7,Medium
ST2613,29,Male,Business Admin,68.6,2.59,3.9,60.6,77.0,56.5,Medium
ST2614,25,Male,Engineering,100.0,3.45,6.6,78.0,81.0,83.5,High
ST2615,27,Female,Economics,80.4,3.5,10.4,71.9,75.1,73.3,High
ST2616,19,Male,Accounting,95.2,4.0,8.4,72.5,70.6,63.3,High
ST2617,23,Male,Accounting,79.9,2.81,4.0,60.8,49.6,68.3,Medium
ST2618,17,Male,Computer Science,80.2,3.03,1.6,70.6,52.6,54.3,Medium
ST2619,19,Female,Business Admin,91.6,3.59,8.2,85.3,79.1,92.4,High
ST2620,20,Female,Medicine,67.2,2.82,7.6,76.1,56.0,48.7,Medium
ST2621,18,Female,Computer Science,62.2,3.03,5.1,63.8,56.3,70.5,Medium
ST2622,18,Female,Engineering,68.7,2.13,1.5,29.9,14.1,44.5,Low
ST2623,28,Female,Business Admin,77.5,2.63,5.4,66.6,76.0,60.0,Medium
ST2624,23,Male,Business Admin,66.2,3.5,5.7,67.8,73.5,49.5,Medium
ST2625,17,Male,Medicine,100.0,3.56,5.5,73.9,85.6,72.2,High
ST2626,29,Male,Accounting,54.0,1.6,0.0,47.4,38.2,53.6,Low
ST2627,19,Male,Education,74.5,2.19,1.4,62.4,22.3,34.7,Low
ST2628,25,Female,Business Admin,95.2,3.36,8.9,76.4,79.7,72.4,High
ST2629,21,Male,Business Admin,98.6,3.72,10.5,83.2,76.5,80.7,High
ST2630,18,Female,Economics,89.6,2.87,9.1,87.4,74.3,84.9,High
ST2631,21,Male,Economics,54.9,2.04,4.4,33.1,35.3,36.7,Low
ST2632,17,Female,Computer Science,91.8,3.97,9.4,80.6,89.4,81.9,High
ST2633,27,Male,Education,49.5,1.73,3.3,38.9,42.7,45.9,Low
ST2634,22,Male,Business Admin,64.2,2.95,7.7,52.4,64.5,49.7,Medium
ST2635,29,Female,Accounting,73.8,3.12,7.3,68.4,53.2,59.7,Medium
ST2636,29,Male,Computer Science,46.6,2.66,3.9,68.9,50.3,59.7,Medium
ST2637,18,Female,Law,85.0,3.47,7.5,84.4,78.7,70.3,High
ST2638,18,Male,Business Admin,57.1,2.92,6.1,63.8,53.0,66.8,Medium
ST2639,26,Male,Engineering,45.9,1.77,4.8,39.9,22.8,26.5,Low
ST2640,18,Male,Medicine,95.6,3.17,8.8,90.1,75.0,81.5,High
ST2641,29,Female,Education,89.4,3.31,7.9,93.5,94.9,69.1,High
ST2642,24,Female,Business Admin,74.0,2.42,6.3,69.3,68.5,65.5,Medium
ST2643,17,Female,Medicine,49.9,2.08,0.0,38.5,51.8,38.8,Low
ST2644,18,Female,Law,81.5,3.85,9.7,72.5,73.6,90.5,High
ST2645,18,Male,Economics,62.8,3.17,4.0,62.0,62.9,37.0,Medium
ST2646,18,Female,Education,82.2,3.9,5.8,86.5,69.0,75.2,High
ST2647,28,Female,Education,35.9,1.84,0.0,59.2,42.8,39.6,Low
ST2648,23,Female,Computer Science,74.2,2.85,6.1,57.1,57.9,66.1,Medium
ST2649,20,Male,Accounting,76.8,4.0,7.7,89.9,81.4,67.7,High
ST2650,20,Female,Law,68.0,1.81,3.1,18.8,32.0,22.7,Low
ST2651,21,Male,Engineering,66.0,3.15,3.3,70.9,73.1,68.1,Medium
ST2652,29,Male,Law,70.6,2.94,4.0,50.7,72.3,68.5,Medium
ST2653,26,Male,Computer Science,68.2,2.08,5.6,63.8,53.3,38.4,Medium
ST2654,28,Male,Computer Science,95.0,3.41,8.7,95.4,83.0,69.2,High
ST2655,19,Female,Law,41.7,2.35,0.3,34.3,40.4,38.2,Low
ST2656,23,Male,Engineering,77.2,2.5,4.7,46.0,64.8,42.8,Medium
ST2657,22,Male,Economics,83.8,2.95,5.6,56.7,52.3,54.4,Medium
ST2658,20,Male,Law,52.6,1.43,4.4,47.3,46.3,32.2,Low
ST2659,18,Female,Business Admin,90.9,3.82,8.2,88.9,87.5,88.4,High
ST2660,26,Male,Engineering,83.7,2.87,6.6,63.3,57.5,47.6,Medium
ST2661,19,Female,Education,70.8,3.16,3.4,66.2,56.6,58.5,Medium
ST2662,22,Male,Engineering,100.0,3.46,9.0,80.8,68.5,85.4,High
ST2663,18,Male,Economics,82.2,3.73,12.6,86.1,75.8,71.3,High
ST2664,21,Male,Education,87.1,3.6,8.5,83.7,63.1,79.0,High
ST2665,27,Male,Computer Science,90.0,3.66,9.1,85.1,70.4,68.7,High
ST2666,19,Male,Business Admin,75.0,1.83,0.7,50.3,31.3,42.1,Low
ST2667,18,Male,Engineering,57.1,2.23,2.1,49.7,25.1,55.5,Low
ST2668,17,Male,Engineering,70.4,2.87,4.4,68.1,70.5,48.1,Medium
ST2669,29,Male,Medicine,57.2,1.75,1.4,50.6,44.1,40.6,Low
ST2670,19,Male,Engineering,61.6,2.09,0.0,54.0,45.1,46.7,Low
ST2671,25,Male,Accounting,43.2,1.23,2.0,48.1,50.2,39.8,Low
ST2672,26,Male,Engineering,68.7,2.58,8.2,59.2,69.2,71.6,Medium
ST2673,17,Male,Accounting,73.6,1.25,0.0,49.8,33.1,48.3,Low
ST2674,23,Male,Medicine,89.8,3.28,4.0,54.1,62.0,43.5,Medium
ST2675,20,Male,Education,70.6,3.33,1.7,72.2,58.7,53.4,Medium
ST2676,20,Male,Education,95.4,3.65,8.0,87.5,79.2,82.2,High
ST2677,26,Female,Engineering,58.9,1.08,1.8,27.9,14.3,41.0,Low
ST2678,20,Female,Engineering,85.1,2.96,11.0,73.3,76.1,84.2,High
ST2679,25,Male,Computer Science,92.2,3.26,9.5,75.7,71.9,78.3,High
ST2680,21,Female,Business Admin,44.6,1.3,0.7,39.8,39.3,41.7,Low
ST2681,25,Female,Computer Science,75.0,2.15,2.1,47.8,54.1,55.3,Low
ST2682,24,Female,Business Admin,81.2,3.01,2.7,54.8,56.2,57.3,Medium
ST2683,24,Female,Law,72.5,2.7,1.5,74.9,55.5,73.5,Medium
ST2684,17,Female,Law,59.3,1.18,1.1,38.0,27.5,33.5,Low
ST2685,22,Male,Computer Science,77.1,3.6,9.5,74.0,95.5,78.5,High
ST2686,25,Female,Law,88.5,3.52,10.6,80.9,70.5,91.4,High
ST2687,20,Female,Computer Science,73.6,2.99,2.1,63.6,55.5,63.1,Medium
ST2688,27,Male,Business Admin,88.6,3.29,1.0,73.6,59.3,50.9,Medium
ST2689,24,Female,Accounting,43.8,1.34,0.0,27.5,41.9,38.6,Low
ST2690,20,Male,Accounting,58.7,1.87,0.0,45.9,25.9,45.8,Low
ST2691,29,Female,Economics,47.7,2.24,2.3,40.2,60.6,16.0,Low
ST2692,26,Male,Law,54.3,2.51,6.4,56.1,56.7,40.8,Medium
ST2693,21,Male,Accounting,78.4,2.13,4.1,72.9,55.5,36.8,Medium
ST2694,23,Female,Engineering,80.7,2.1,8.0,54.3,54.9,51.0,Medium
ST2695,29,Female,Engineering,91.7,3.83,9.0,67.8,76.3,70.6,High
ST2696,26,Female,Medicine,61.7,3.11,4.7,65.9,70.6,40.7,Medium
ST2697,19,Male,Education,30.7,2.25,5.0,23.2,23.9,47.8,Low
ST2698,17,Male,Accounting,86.0,3.65,4.0,72.4,79.1,61.1,High
ST2699,29,Female,Education,43.2,1.56,0.4,34.2,42.3,43.2,Low
ST2700,25,Female,Law,83.9,3.45,7.0,54.4,47.6,54.5,Medium
ST2701,28,Female,Education,80.2,2.76,6.9,49.4,57.5,49.0,Medium
ST2702,20,Male,Law,60.8,2.92,5.1,52.5,52.6,61.3,Medium
ST2703,26,Male,Accounting,49.2,1.75,2.0,57.3,44.3,36.4,Low
ST2704,17,Female,Accounting,61.3,2.55,2.4,41.6,62.7,63.9,Medium
ST2705,23,Female,Business Admin,50.7,1.62,1.9,56.6,28.1,34.6,Low
ST2706,24,Male,Medicine,72.7,1.8,6.1,52.3,51.6,56.3,Medium
ST2707,26,Female,Engineering,59.6,2.19,2.3,55.4,34.2,34.5,Low
ST2708,29,Female,Education,71.2,3.5,4.2,62.9,65.5,47.0,Medium
ST2709,26,Male,Medicine,85.6,3.95,7.2,84.2,91.6,72.3,High
ST2710,22,Male,Accounting,76.7,2.6,6.6,56.3,44.4,71.7,Medium
ST2711,21,Female,Law,89.1,3.31,4.5,52.8,61.7,59.9,Medium
ST2712,18,Male,Medicine,56.8,1.45,3.1,24.7,30.5,45.2,Low
ST2713,29,Male,Economics,87.7,3.59,7.2,79.0,64.7,91.3,High
ST2714,24,Male,Business Admin,57.7,3.34,3.4,75.9,67.5,54.8,Medium
ST2715,17,Male,Computer Science,71.5,3.01,6.6,72.0,83.6,61.6,Medium
ST2716,17,Female,Accounting,84.9,3.31,6.4,56.7,71.0,62.5,Medium
ST2717,28,Female,Accounting,75.0,3.79,7.9,83.3,68.8,72.2,High
ST2718,19,Male,Accounting,44.9,2.07,2.7,34.6,38.5,44.4,Low
ST2719,18,Female,Law,44.3,0.57,1.4,27.9,32.4,43.6,Low
ST2720,28,Male,Accounting,93.6,3.38,16.4,83.5,81.2,67.7,High
ST2721,25,Male,Accounting,99.0,3.96,9.0,72.3,77.8,89.4,High
ST2722,19,Male,Accounting,68.2,2.68,6.5,39.9,61.7,51.0,Medium
ST2723,27,Female,Computer Science,66.6,3.1,2.4,63.8,64.8,63.8,Medium
ST2724,19,Female,Law,79.2,2.45,7.7,50.2,63.7,51.2,Medium
ST2725,29,Male,Business Admin,74.3,3.43,8.8,93.1,94.6,77.0,High
ST2726,18,Female,Business Admin,94.2,3.81,7.8,72.6,87.9,68.2,High
ST2727,18,Female,Business Admin,52.0,3.18,9.8,63.1,59.7,58.4,Medium
ST2728,29,Male,Business Admin,70.5,2.58,8.0,66.9,75.7,85.0,Medium
ST2729,23,Male,Business Admin,69.4,2.52,2.1,83.3,70.0,55.7,Medium
ST2730,17,Female,Business Admin,93.0,3.06,8.8,75.9,91.6,90.1,High
ST2731,26,Male,Computer Science,65.5,3.09,2.2,46.9,58.9,63.3,Medium
ST2732,22,Female,Economics,33.4,1.67,0.7,47.3,25.8,61.3,Low
ST2733,29,Female,Computer Science,60.5,2.27,4.4,56.2,42.7,71.7,Medium
ST2734,26,Female,Accounting,76.4,2.15,4.2,47.9,64.1,58.6,Medium
ST2735,29,Male,Engineering,66.2,1.71,0.0,28.7,13.9,30.1,Low
ST2736,28,Male,Economics,92.6,3.66,10.9,72.6,82.5,66.5,High
ST2737,25,Female,Education,45.6,2.5,1.5,49.6,34.8,39.6,Low
ST2738,28,Male,Economics,89.3,3.42,4.0,59.7,60.5,64.4,Medium
ST2739,24,Female,Computer Science,69.3,2.96,5.5,55.9,70.1,35.0,Medium
ST2740,23,Female,Law,96.0,3.72,5.4,73.7,63.5,91.6,High
ST2741,29,Male,Accounting,63.4,1.84,1.0,46.2,40.6,49.2,Low
ST2742,23,Female,Medicine,98.8,3.52,7.1,78.1,74.9,76.6,High
ST2743,23,Female,Accounting,59.6,1.72,0.0,45.3,20.3,41.0,Low
ST2744,29,Female,Computer Science,59.7,1.41,2.0,39.1,18.6,28.2,Low
ST2745,29,Female,Medicine,70.2,3.5,4.2,61.1,69.9,54.0,Medium
ST2746,24,Male,Medicine,80.5,3.32,9.3,77.1,97.3,69.5,High
ST2747,29,Female,Engineering,80.1,3.1,1.0,61.9,57.4,46.7,Medium
ST2748,17,Male,Business Admin,64.7,3.5,6.3,35.7,70.2,47.8,Medium
ST2749,18,Male,Accounting,88.6,3.5,3.8,59.1,62.2,66.7,Medium
ST2750,29,Female,Computer Science,80.9,3.07,7.5,56.5,71.2,56.2,Medium
ST2751,28,Female,Law,59.0,2.5,5.1,52.9,40.4,44.7,Low
ST2752,21,Male,Law,76.3,2.57,7.3,66.7,61.5,51.0,Medium
ST2753,21,Female,Education,82.0,3.58,10.3,86.4,83.9,78.7,High
ST2754,22,Male,Computer Science,64.3,2.5,3.1,33.0,25.3,31.5,Low
ST2755,24,Female,Computer Science,75.0,1.84,1.6,39.1,36.9,28.7,Low
ST2756,24,Female,Engineering,64.7,2.5,1.3,35.8,28.7,51.5,Low
ST2757,25,Female,Medicine,63.0,3.18,5.8,69.6,51.2,39.2,Medium
ST2758,21,Male,Business Admin,100.0,3.47,13.6,88.6,68.9,79.7,High
ST2759,28,Male,Law,78.4,3.27,5.8,61.4,58.3,55.7,Medium
ST2760,17,Male,Education,67.8,2.85,3.9,53.3,67.6,61.7,Medium
ST2761,28,Male,Engineering,84.4,3.62,11.0,77.2,70.6,76.8,High
ST2762,20,Male,Engineering,69.2,1.81,6.1,60.2,71.8,60.2,Medium
ST2763,28,Female,Business Admin,70.7,2.8,1.9,74.4,58.5,47.9,Medium
ST2764,28,Male,Accounting,79.4,1.93,4.1,71.1,55.6,50.8,Medium
ST2765,22,Male,Medicine,47.0,0.9,3.1,38.5,34.7,34.8,Low
ST2766,25,Male,Accounting,51.4,1.22,2.9,46.0,40.5,50.9,Low
ST2767,29,Female,Computer Science,99.3,3.77,7.5,81.0,89.9,66.0,High
ST2768,21,Female,Engineering,63.3,3.15,5.8,54.9,66.1,56.4,Medium
ST2769,24,Male,Business Admin,53.8,1.98,3.5,46.0,32.1,22.6,Low
ST2770,24,Female,Medicine,95.8,3.74,12.6,80.3,80.3,84.3,High
ST2771,25,Male,Computer Science,56.1,2.09,4.2,62.2,41.3,57.7,Medium
ST2772,18,Male,Engineering,85.0,3.72,8.8,72.7,87.7,61.8,High
ST2773,29,Male,Computer Science,64.3,3.49,5.7,44.0,44.2,54.6,Medium
ST2774,23,Female,Computer Science,59.7,2.97,2.8,63.0,80.4,54.5,Medium
ST2775,17,Male,Economics,78.2,4.0,11.8,80.7,72.8,74.6,High
ST2776,23,Female,Engineering,64.5,1.38,3.5,47.4,31.9,25.0,Low
ST2777,26,Female,Medicine,87.0,3.16,8.2,67.7,76.3,90.0,High
ST2778,24,Female,Law,84.1,4.0,8.1,69.6,65.4,74.8,High
ST2779,22,Male,Business Admin,86.6,3.35,10.1,65.1,76.1,80.5,High
ST2780,20,Male,Engineering,100.0,3.19,9.2,86.4,80.5,68.1,High
ST2781,18,Female,Computer Science,100.0,3.61,10.6,77.6,77.6,84.2,High
ST2782,19,Female,Business Admin,82.4,3.75,7.5,96.0,79.5,84.2,High
ST2783,21,Female,Law,58.9,2.48,0.0,41.6,36.7,40.5,Low
ST2784,22,Male,Computer Science,83.6,2.91,4.1,37.8,74.2,35.0,Medium
ST2785,23,Female,Law,91.7,2.91,6.0,60.1,60.8,50.8,Medium
ST2786,17,Male,Economics,85.2,2.6,6.0,57.1,64.3,65.4,Medium
ST2787,28,Female,Economics,48.5,1.44,0.8,24.0,11.0,36.6,Low
ST2788,26,Female,Education,81.8,2.95,5.1,46.6,68.5,77.5,Medium
ST2789,18,Male,Economics,51.1,1.76,1.4,40.3,64.0,39.3,Low
ST2790,20,Male,Engineering,58.9,2.51,7.0,63.9,81.0,60.7,Medium
ST2791,28,Female,Medicine,42.9,2.94,3.5,42.2,65.9,56.4,Medium
ST2792,26,Male,Engineering,55.1,1.57,4.5,53.7,51.0,47.5,Low
ST2793,17,Male,Economics,78.3,2.85,7.5,70.1,65.5,41.2,Medium
ST2794,25,Male,Law,87.3,3.43,9.5,78.7,77.8,81.7,High
ST2795,28,Male,Law,56.8,2.47,6.3,49.7,72.5,67.7,Medium
ST2796,17,Female,Accounting,48.8,2.5,3.9,28.6,47.0,38.8,Low
ST2797,19,Female,Engineering,96.0,3.42,8.8,74.6,74.0,77.0,High
ST2798,19,Male,Business Admin,88.1,3.38,11.8,100.0,77.1,64.2,High
ST2799,20,Male,Economics,77.1,3.13,3.7,47.2,64.1,68.4,Medium
ST2800,26,Male,Economics,83.7,3.74,10.2,96.5,83.6,71.3,High
ST2801,21,Female,Engineering,82.3,3.08,5.8,57.5,60.1,55.8,Medium
ST2802,23,Male,Medicine,64.3,2.77,1.6,43.0,74.6,60.7,Medium
ST2803,27,Female,Engineering,50.7,1.93,3.7,46.4,33.1,17.0,Low
ST2804,28,Female,Medicine,69.0,1.37,1.9,28.0,26.9,32.8,Low
ST2805,24,Male,Accounting,71.3,1.94,5.8,65.7,50.7,66.3,Medium
ST2806,19,Male,Accounting,74.4,2.22,4.3,63.4,63.0,68.3,Medium
ST2807,22,Female,Accounting,77.6,3.44,3.0,55.9,43.4,51.7,Medium
ST2808,17,Male,Economics,57.2,1.66,1.9,26.0,36.8,58.2,Low
ST2809,21,Female,Business Admin,84.1,3.02,5.2,67.7,60.8,74.4,Medium
ST2810,22,Female,Law,60.2,2.76,7.2,50.0,70.4,58.2,Medium
ST2811,29,Female,Business Admin,78.3,3.58,7.9,94.2,84.1,78.3,High
ST2812,26,Male,Computer Science,93.6,3.95,8.5,85.5,76.5,87.2,High
ST2813,20,Male,Economics,74.0,3.5,3.6,70.6,59.6,55.7,Medium
ST2814,28,Female,Engineering,80.2,3.51,7.1,75.6,71.4,69.5,High
ST2815,25,Female,Accounting,88.1,3.81,8.2,76.7,79.3,83.6,High
ST2816,22,Female,Law,78.6,2.8,3.8,71.1,47.5,43.8,Medium
ST2817,17,Male,Education,74.3,2.67,7.7,47.0,61.3,65.6,Medium
ST2818,29,Female,Economics,79.2,3.71,8.6,81.8,89.1,93.2,High
ST2819,26,Male,Law,55.3,2.78,7.0,54.1,58.1,74.2,Medium
ST2820,20,Male,Engineering,67.7,3.16,5.2,69.8,80.1,62.2,Medium
ST2821,21,Male,Law,62.7,2.15,2.9,77.2,63.3,55.3,Medium
ST2822,29,Female,Business Admin,61.3,2.01,4.1,28.4,33.8,52.0,Low
ST2823,21,Male,Economics,63.4,1.43,1.4,38.1,32.9,21.9,Low
ST2824,17,Female,Business Admin,70.7,3.39,4.8,62.1,61.8,56.7,Medium
ST2825,22,Female,Education,65.4,3.35,3.4,65.0,68.8,63.5,Medium
ST2826,18,Female,Business Admin,73.6,2.11,7.4,55.9,58.2,61.1,Medium
ST2827,27,Female,Education,61.0,2.57,7.5,62.3,49.4,58.8,Medium
ST2828,26,Female,Computer Science,88.5,3.5,5.2,60.0,60.2,66.9,Medium
ST2829,18,Female,Education,85.8,3.25,3.1,70.9,71.5,60.8,Medium
ST2830,27,Male,Accounting,69.6,2.87,5.2,47.4,62.8,57.8,Medium
ST2831,24,Female,Law,69.0,3.05,4.9,44.2,62.5,63.0,Medium
ST2832,25,Female,Law,84.0,3.09,4.0,57.3,69.9,54.1,Medium
ST2833,24,Male,Engineering,44.6,2.26,0.8,47.0,57.4,54.1,Low
ST2834,17,Female,Economics,49.3,2.5,2.0,48.0,45.6,24.9,Low
ST2835,27,Male,Medicine,81.6,3.42,2.7,58.1,54.7,63.9,Medium
ST2836,29,Female,Computer Science,73.6,3.1,4.0,75.7,59.3,64.9,Medium
ST2837,23,Female,Accounting,90.9,3.85,12.5,86.1,74.2,82.7,High
ST2838,24,Female,Computer Science,51.6,0.73,2.7,41.4,51.9,29.0,Low
ST2839,25,Male,Medicine,65.4,2.8,7.1,46.8,64.9,65.3,Medium
ST2840,24,Male,Economics,64.6,1.49,3.4,39.3,38.5,38.4,Low
ST2841,27,Female,Accounting,62.6,2.34,1.5,40.0,27.7,24.1,Low
ST2842,28,Female,Computer Science,48.0,1.28,2.7,35.7,29.0,53.3,Low
ST2843,29,Male,Computer Science,57.0,2.23,6.0,58.6,48.3,67.5,Medium
ST2844,22,Male,Medicine,75.7,1.95,6.9,51.4,42.9,49.8,Medium
ST2845,22,Male,Education,55.7,2.23,3.5,55.0,67.6,53.9,Medium
ST2846,17,Female,Medicine,58.7,0.36,1.5,38.0,37.3,13.0,Low
ST2847,27,Male,Business Admin,64.4,2.26,3.1,59.4,52.6,49.5,Medium
ST2848,21,Male,Economics,89.6,3.47,5.9,73.8,77.4,74.4,High
ST2849,29,Male,Computer Science,57.9,3.07,5.6,56.0,58.4,47.3,Medium
ST2850,23,Female,Education,44.3,2.5,0.7,33.6,55.2,36.6,Low
ST2851,17,Male,Education,44.8,1.27,4.5,49.6,35.7,59.5,Low
ST2852,27,Male,Business Admin,74.2,2.39,0.9,50.1,34.3,52.6,Low
ST2853,19,Male,Business Admin,64.0,2.5,3.3,56.3,68.6,76.0,Medium
ST2854,19,Female,Engineering,88.7,2.69,3.1,62.5,56.2,48.5,Medium
ST2855,24,Male,Accounting,99.0,3.76,8.2,78.6,80.1,74.1,High
ST2856,26,Female,Economics,79.9,2.72,4.8,63.4,71.4,54.6,Medium
ST2857,19,Male,Business Admin,82.1,3.59,6.8,71.2,84.9,84.4,High
ST2858,21,Male,Computer Science,40.9,2.19,2.1,65.0,22.9,50.7,Low
ST2859,29,Male,Computer Science,99.4,3.5,7.5,80.7,74.1,90.9,High
ST2860,21,Male,Economics,76.7,3.16,4.1,69.7,73.0,56.4,Medium
ST2861,21,Male,Medicine,71.3,2.45,4.5,45.1,54.4,62.5,Medium
ST2862,29,Male,Medicine,71.4,2.69,6.5,48.7,65.3,57.5,Medium
ST2863,23,Female,Education,95.1,3.76,12.3,75.3,75.3,63.7,High
ST2864,23,Female,Computer Science,81.4,4.0,9.6,76.2,81.1,77.5,High
ST2865,22,Female,Business Admin,65.3,2.27,0.0,38.5,29.4,51.1,Low
ST2866,27,Male,Law,89.0,3.59,8.9,77.9,80.2,71.2,High
ST2867,25,Female,Business Admin,79.6,3.73,9.9,93.7,78.2,83.6,High
ST2868,22,Female,Accounting,52.0,2.04,2.1,35.9,44.9,42.1,Low
ST2869,23,Male,Computer Science,59.4,1.6,0.3,26.5,31.9,55.8,Low
ST2870,25,Female,Education,74.0,2.38,4.6,57.9,46.8,68.9,Medium
ST2871,19,Female,Engineering,60.4,2.08,2.1,37.1,46.7,37.9,Low
ST2872,19,Male,Law,73.4,3.25,7.3,64.7,61.0,64.6,Medium
ST2873,20,Male,Education,51.2,1.39,5.5,35.2,43.6,37.8,Low
ST2874,28,Male,Accounting,74.2,2.46,7.4,68.6,45.8,58.1,Medium
ST2875,24,Female,Economics,81.2,1.81,7.1,65.8,59.2,66.8,Medium
ST2876,21,Female,Computer Science,75.0,1.24,4.5,51.6,29.5,44.3,Low
ST2877,28,Male,Business Admin,50.9,2.26,5.8,66.7,64.6,64.4,Medium
ST2878,20,Male,Economics,64.9,2.02,1.3,38.3,28.0,48.2,Low
ST2879,18,Female,Economics,77.7,2.39,2.2,39.2,57.2,46.6,Medium
ST2880,25,Female,Medicine,92.2,3.21,6.0,72.4,88.6,68.4,High
ST2881,22,Female,Engineering,58.4,3.46,4.7,56.8,65.7,71.4,Medium
ST2882,27,Male,Economics,62.2,2.04,3.7,46.2,59.7,40.1,Low
ST2883,20,Male,Business Admin,86.9,3.85,9.5,88.3,87.6,81.4,High
ST2884,25,Female,Economics,83.6,3.85,11.8,66.5,75.5,78.2,High
ST2885,17,Male,Engineering,63.2,2.47,5.9,77.8,39.7,56.3,Medium
ST2886,24,Male,Medicine,90.6,4.0,9.1,92.5,74.8,78.5,High
ST2887,28,Female,Law,70.8,2.94,4.4,67.9,64.0,48.1,Medium
ST2888,22,Male,Economics,78.6,3.5,5.6,72.1,43.9,78.1,Medium
ST2889,24,Female,Engineering,50.0,1.35,0.8,62.9,26.1,25.9,Low
ST2890,22,Female,Economics,72.2,3.24,3.8,48.3,62.9,57.4,Medium
ST2891,25,Male,Medicine,85.9,3.56,9.2,78.9,75.6,63.2,High
ST2892,20,Male,Medicine,62.2,1.66,3.9,39.7,21.9,18.2,Low
ST2893,25,Male,Engineering,97.7,3.49,6.6,63.9,76.8,81.2,High
ST2894,26,Male,Computer Science,66.5,3.3,2.2,55.6,72.1,62.9,Medium
ST2895,17,Male,Law,88.2,3.44,7.3,73.4,86.3,77.5,High
ST2896,25,Male,Economics,57.3,1.77,1.3,30.2,21.0,24.5,Low
ST2897,27,Female,Business Admin,74.6,2.83,6.4,55.6,44.9,59.9,Medium
ST2898,24,Female,Education,61.9,2.2,8.2,35.0,66.2,47.3,Medium
ST2899,21,Male,Computer Science,95.0,3.08,3.0,61.5,57.1,37.3,Medium
ST2900,29,Female,Accounting,52.7,1.56,3.1,36.3,56.6,42.2,Low
ST2901,25,Female,Computer Science,75.0,3.46,2.7,41.8,62.2,70.0,Medium
ST2902,17,Female,Engineering,55.2,2.79,5.0,68.1,55.0,55.3,Medium
ST2903,23,Female,Education,78.3,2.89,5.8,70.5,67.3,79.1,Medium
ST2904,22,Female,Computer Science,48.3,1.93,0.1,32.6,51.5,19.4,Low
ST2905,17,Female,Accounting,99.2,3.51,7.2,79.8,84.7,78.7,High
ST2906,26,Male,Business Admin,69.1,2.72,7.3,66.1,64.9,58.9,Medium
ST2907,28,Male,Medicine,65.7,3.04,4.5,65.1,68.4,43.5,Medium
ST2908,18,Female,Law,80.5,4.0,9.3,76.2,88.8,82.0,High
ST2909,17,Female,Business Admin,73.8,3.44,9.6,64.7,80.7,79.3,High
ST2910,17,Male,Business Admin,72.1,2.32,6.8,70.4,57.1,56.0,Medium
ST2911,23,Male,Computer Science,72.6,3.75,7.4,78.9,91.7,76.9,High
ST2912,23,Female,Medicine,58.1,1.44,1.9,40.4,41.3,41.5,Low
ST2913,22,Male,Medicine,95.8,3.96,10.0,76.8,93.3,60.5,High
ST2914,20,Male,Accounting,68.3,3.44,2.0,50.9,54.7,62.2,Medium
ST2915,19,Female,Law,94.3,3.77,7.2,76.6,94.2,84.5,High
ST2916,29,Male,Engineering,100.0,3.59,8.4,78.6,77.5,84.1,High
ST2917,24,Male,Medicine,52.0,1.61,2.5,37.4,30.3,37.7,Low
ST2918,18,Male,Medicine,42.2,1.94,2.3,44.8,42.4,53.8,Low
ST2919,18,Male,Accounting,58.6,3.3,6.0,56.8,35.8,43.0,Medium
ST2920,18,Male,Accounting,66.7,2.78,4.1,63.7,46.2,55.4,Medium
